split,tier,method,metric,mean,median,standard_deviation,systems
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.maximum,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.mean,0.01943169905927524,0.00019304117186627487,0.06434734181955357,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.mean,0.3617813966722014,0.3886300453908824,0.15243007052648155,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.mean,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.p50,0.013341923084661393,0.0,0.07307672233967955,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.p50,0.3685271962640361,0.4207415535225017,0.18580261143527094,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.p50,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.p90,0.04982032431534369,0.0,0.14732103914866887,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.p90,0.6232692455752663,0.7134806787281435,0.21903738090407399,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.p90,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.p95,0.0704270531850369,0.0,0.1848300286198632,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.p95,0.6898539236327029,0.7829309487308911,0.18127025217071852,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.p95,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.p99,0.12307848389176737,0.0032430916873533214,0.22274128076662586,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.p99,0.7855364504064918,0.8477336239463179,0.17678921114890858,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.all.p99,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.positive.count,4.633333333333334,0.5,10.393908472433907,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.positive.count,60.666666666666664,70.0,20.71037276897461,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.positive.count,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.positive.maximum,0.3510755783995828,0.3907801643297755,0.2848044711780239,15
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.positive.maximum,0.8489277330346665,0.8742802138658551,0.09618711971953654,29
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.positive.mean,0.17489683515786034,0.1158807483186075,0.14129770237557976,15
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.positive.mean,0.4685613208465394,0.4542442406528236,0.08625243623292778,29
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.positive.p50,0.1542860943162746,0.08397757088587415,0.14237734542494715,15
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.positive.p50,0.47084933370641363,0.47178196588593835,0.09856125507096544,29
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.positive.p90,0.28576923501359747,0.23499300976364978,0.23596602526448218,15
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.positive.p90,0.7074901236211584,0.7371416731175251,0.09069762614861042,29
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.positive.p95,0.316271342977933,0.26611153955928046,0.25807375911779895,15
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.positive.p95,0.7518193429437441,0.7997821858677343,0.09432389756792141,29
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.positive.p99,0.3432675802573795,0.3759225502909357,0.2775779992741288,15
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.environment_compression.frame_maximum_distribution.positive.p99,0.8242567282052139,0.853962347092015,0.09414433740373454,29
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.environment_compression.threshold,0.0,0.0,0.0,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.environment_compression.threshold,0.0,0.0,0.0,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.environment_compression.threshold,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.anomaly_frame_fraction,0.0004166666666666667,0.0,0.0022821773229381925,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.anomaly_frame_fraction,0.09333333333333332,0.0,0.19428065077193823,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.anomaly_frame_fraction,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.constraint_anomaly_fraction,1.7618040873854825e-07,0.0,9.649798405658316e-07,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.constraint_anomaly_fraction,0.0005968666702244762,0.0,0.0014714672867333707,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.constraint_anomaly_fraction,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.count,24944.0,11280.0,46516.36490675009,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.count,24944.0,11280.0,46516.36490675009,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.count,24944.0,11280.0,46516.36490675009,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.maximum,0.002208331439411861,0.0,0.01209552943813729,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.maximum,0.1147543699468461,0.0,0.23653752745230264,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.maximum,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.mean,1.167194206877305e-08,0.0,6.392985960960515e-08,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.mean,0.00011710465458891891,0.0,0.0002846416123439416,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.mean,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.p50,0.0,0.0,0.0,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.p50,0.0,0.0,0.0,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.p50,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.p90,0.0,0.0,0.0,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.p90,0.0,0.0,0.0,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.p90,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.p95,0.0,0.0,0.0,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.p95,0.0,0.0,0.0,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.p95,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.p99,0.0,0.0,0.0,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.p99,0.0,0.0,0.0,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.constraint_distribution.all.p99,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.constraint_distribution.positive.count,0.03333333333333333,0.0,0.18257418583505533,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.constraint_distribution.positive.count,13.233333333333333,0.0,31.67364109523698,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.constraint_distribution.positive.count,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.constraint_distribution.positive.maximum,0.06624994318235583,0.06624994318235583,0.0,1
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.constraint_distribution.positive.maximum,0.4918044426293405,0.6417142539335733,0.23256029649370885,7
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.constraint_distribution.positive.mean,0.06624994318235583,0.06624994318235583,0.0,1
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.constraint_distribution.positive.mean,0.2154719784550106,0.21064349145890068,0.08212848326015726,7
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.constraint_distribution.positive.p50,0.06624994318235583,0.06624994318235583,0.0,1
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.constraint_distribution.positive.p50,0.20454889021210051,0.16992638427631257,0.08435668355721058,7
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.constraint_distribution.positive.p90,0.06624994318235583,0.06624994318235583,0.0,1
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.constraint_distribution.positive.p90,0.40860489880940215,0.4508654983711332,0.17370316267174832,7
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.constraint_distribution.positive.p95,0.06624994318235583,0.06624994318235583,0.0,1
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.constraint_distribution.positive.p95,0.4488276787679588,0.5526489777081978,0.1998085974805836,7
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.constraint_distribution.positive.p99,0.06624994318235583,0.06624994318235583,0.0,1
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.constraint_distribution.positive.p99,0.48648018218752587,0.6286897502133745,0.2282941895394056,7
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.finite_mean_squared_severity,7.732654988839632e-10,0.0,4.235349566792324e-09,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.finite_mean_squared_severity,3.792943334657084e-05,0.0,9.900484890854421e-05,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.finite_mean_squared_severity,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.count,80.0,80.0,0.0,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.count,80.0,80.0,0.0,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.count,80.0,80.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.maximum,0.002208331439411861,0.0,0.01209552943813729,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.maximum,0.1147543699468461,0.0,0.23653752745230264,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.maximum,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.mean,2.7604142992648262e-05,0.0,0.00015119411797671618,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.mean,0.024665620612661157,0.0,0.05557344675673717,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.mean,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.p50,0.0,0.0,0.0,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.p50,0.009174547394116767,0.0,0.03526398104567622,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.p50,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.p90,0.0,0.0,0.0,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.p90,0.07948001745098764,0.0,0.16191380143299627,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.p90,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.p95,0.0,0.0,0.0,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.p95,0.10230879850975458,0.0,0.20827187037916667,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.p95,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.p99,0.000463749602276477,0.0,0.0025400611820087554,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.p99,0.11332751488104753,0.0,0.23332968955959565,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.all.p99,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.positive.count,0.03333333333333333,0.0,0.18257418583505533,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.positive.count,7.466666666666667,0.0,15.542452061755055,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.positive.count,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.positive.maximum,0.06624994318235583,0.06624994318235583,0.0,1
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.positive.maximum,0.4918044426293405,0.6417142539335733,0.23256029649370885,7
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.positive.mean,0.06624994318235583,0.06624994318235583,0.0,1
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.positive.mean,0.25221306642160435,0.2766775959828354,0.10274425535254439,7
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.positive.p50,0.06624994318235583,0.06624994318235583,0.0,1
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.positive.p50,0.24651654828043323,0.24220947115385477,0.10114310843807718,7
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.positive.p90,0.06624994318235583,0.06624994318235583,0.0,1
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.positive.p90,0.4483415781448887,0.5505884619366945,0.20009918042262584,7
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.positive.p95,0.06624994318235583,0.06624994318235583,0.0,1
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.positive.p95,0.47447786103506173,0.6036530201666389,0.21970685097353673,7
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.positive.p99,0.06624994318235583,0.06624994318235583,0.0,1
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.frame_maximum_distribution.positive.p99,0.48919911499588276,0.6360820689082434,0.2306116973501235,7
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.families.self_compression.threshold,0.0,0.0,0.0,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.families.self_compression.threshold,0.0,0.0,0.0,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.families.self_compression.threshold,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.finite_frame_fraction,1.0,1.0,0.0,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.finite_frame_fraction,1.0,1.0,0.0,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.finite_frame_fraction,1.0,1.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.fixed_environment_valid_frame_fraction,0.9420833333333333,0.99375,0.12992385590542385,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.fixed_environment_valid_frame_fraction,0.24166666666666667,0.125,0.2588796596121826,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.fixed_environment_valid_frame_fraction,1.0,1.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.heavy_atoms,22.766666666666666,20.0,15.79324022427346,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.heavy_atoms,22.766666666666666,20.0,15.79324022427346,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.heavy_atoms,22.766666666666666,20.0,15.79324022427346,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.intramolecular_tail_valid_frame_fraction,0.9766666666666666,1.0,0.0678116475262907,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.intramolecular_tail_valid_frame_fraction,0.015000000000000001,0.0125,0.01718309112731627,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.intramolecular_tail_valid_frame_fraction,0.38083333333333336,0.3625,0.1908390427294296,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.angle.all.count,2640.0,2320.0,1924.362859180436,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.angle.all.count,2640.0,2320.0,1924.362859180436,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.angle.all.count,2640.0,2320.0,1924.362859180436,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.angle.all.maximum,7.389985213653372,0.7682646993191389,16.391996887946807,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.angle.all.maximum,77.15678943391718,82.31857002748868,21.280214142013374,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.angle.all.maximum,10.324463435645884,8.678336079224804,7.806761577015247,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.angle.all.mean,0.05143372162773363,0.0056083249043542525,0.16122914671715546,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.angle.all.mean,14.893203578248928,14.767800507795464,7.695008317039895,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.angle.all.mean,0.5474301714826122,0.20761995278238168,1.349150533064,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.angle.all.p50,0.0,0.0,0.0,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.angle.all.p50,7.228325481381319,5.454552098225125,9.011146826029767,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.angle.all.p50,0.0,0.0,0.0,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.angle.all.p90,0.1361468212475915,0.0,0.5334715301630505,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.angle.all.p90,41.881375116919806,38.59704729536196,16.58612540751181,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.angle.all.p90,1.401479295094563,0.0,4.898032590482056,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.angle.all.p95,0.22717836690473575,0.0,0.7275458977446777,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.angle.all.p95,52.202756567625656,49.314777971965924,18.235546554234602,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.angle.all.p95,2.7500906932017473,1.0557488350311681,5.556646689862752,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.angle.all.p99,0.5953653373226148,0.10695481134000429,1.3224091747212399,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.angle.all.p99,70.36304661592038,71.58327114178078,19.823063084001156,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.angle.all.p99,6.759591471752513,5.719438090614022,6.408110551384038,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.count,262.1333333333333,77.0,525.5394426178938,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.count,1682.0333333333333,1440.0,1249.5515466822856,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.count,239.06666666666666,167.0,272.9346180811926,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.maximum,7.917841300342898,0.9245797786075165,16.860213782081328,28
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.maximum,77.15678943391718,82.31857002748868,21.280214142013374,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.maximum,10.680479416185396,8.8747933783702,7.693109263868432,29
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.mean,0.2761816247718331,0.13622794282632408,0.4275816374803973,28
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.mean,22.71303774281206,22.06920622686316,8.69302370237619,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.mean,3.3419376311526547,2.593017295433545,2.80165850256942,29
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.p50,0.15055664720121784,0.08150376503276088,0.2742768596281843,28
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.p50,18.649952011391314,18.026391365535723,10.778964778383578,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.p50,2.7217905557214257,1.9711948409254834,2.841410141645349,29
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.p90,0.5630425530468295,0.2896220287711132,0.8423493655878198,28
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.p90,48.800755456262294,45.54373829916954,17.246161693425734,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.p90,7.403653720752046,6.1281111976502425,5.414112736995538,29
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.p95,0.8222656783723216,0.44069791714426015,1.1665141584300427,28
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.p95,59.67084287962679,57.983527572164355,18.45269877628402,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.p95,8.592915429868054,6.989660867777519,6.026595559731231,29
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.p99,2.0766384129857407,0.7749330019131709,3.4255197864805407,28
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.p99,72.79662303810252,75.5811420242606,20.218125634433648,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.angle.positive.p99,10.110019603554424,8.634682342629791,7.121795458095061,29
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.bond.all.count,1882.6666666666667,1680.0,1337.6225263460935,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.bond.all.count,1882.6666666666667,1680.0,1337.6225263460935,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.bond.all.count,1882.6666666666667,1680.0,1337.6225263460935,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.bond.all.maximum,0.01968525353263704,0.00817579438681959,0.02898873315053325,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.bond.all.maximum,24.31474330674356,15.591572806777851,18.00175512193201,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.bond.all.maximum,0.40355726132345615,0.22726865530684226,0.4539639006923173,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.bond.all.mean,0.0008942625748136214,0.00013038201080428324,0.0027905620732734137,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.bond.all.mean,4.351898139800969,2.4886122674318765,3.815392515008792,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.bond.all.mean,0.026335443670893896,0.017674973216799908,0.03348981566456825,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.bond.all.p50,0.00042801423690083846,0.0,0.0023443305248394934,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.bond.all.p50,3.219360151224449,1.5928339042214978,3.349321171786415,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.bond.all.p50,0.002241137357482718,0.0,0.011483851726798057,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.bond.all.p90,0.0022202929315209815,0.0,0.006522073171467054,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.bond.all.p90,9.577308106713895,5.923603502419852,7.692195090785446,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.bond.all.p90,0.09059795716849746,0.06433622453043918,0.1031232296446952,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.bond.all.p95,0.0036317550209564995,0.0005929215527312163,0.008292062010670528,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.bond.all.p95,13.2482651050537,7.308293819586653,10.736078622885085,30
truth90_validation,T3,NeuralMD,Phys_v2_common_heavy.physical_excess_distributions.bond.all.p95,0.13662534690514738,0.09692172638870633,0.13088523545417047,30
truth90_validation,T3,QField-Dyn,Phys_v2_common_heavy.physical_excess_distributions.bond.all.p99,0.007523096831405279,0.002667996721330242,0.013102256160156964,30
truth90_validation,T3,Linear,Phys_v2_common_heavy.physical_excess_distributions.bond.all.p99,19.911184388092817,14.060627288753533,15.040689284974535,30
