split,tier,reference,metric,systems,mean_difference,median_difference,lower_fraction,equal_fraction,ci95_low,ci95_high
truth90_validation,T3,Linear,Phys_v2.extra_mean_squared_severity.environment_compression,30,-0.023985683216683488,-0.020970065083844636,0.9666666666666667,0.03333333333333333,-0.030221801697638894,-0.01795204973596165
truth90_validation,T3,Linear,Phys_v2.extra_mean_squared_severity.self_compression,30,-3.7928660081071955e-05,0.0,0.23333333333333334,0.7666666666666667,-7.640134244887456e-05,-9.137405069725686e-06
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.anomaly_frame_fraction,30,-0.8945833333333334,-0.9625,0.9666666666666667,0.03333333333333333,-0.9541666666666665,-0.8108229166666666
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.constraint_anomaly_fraction,30,-0.408813625133712,-0.4339260912698413,0.9666666666666667,0.03333333333333333,-0.4406783078961334,-0.37201169535844514
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.maximum,30,-72.57898926540791,-78.9930921364735,1.0,0.0,-79.38650905023671,-65.24325774206729
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.mean,30,-12.393382069128023,-12.574455415618047,1.0,0.0,-13.433769886233181,-11.286325886445624
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.p50,30,-4.011170747368613,-4.182433968084299,0.9,0.1,-5.186494821338996,-2.943833080388924
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.p90,30,-38.65866119915419,-38.63690715304949,1.0,0.0,-41.53328778780402,-35.00260144678567
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.p95,30,-51.129407086877016,-50.167558470608995,1.0,0.0,-55.106163947692934,-46.28295486418254
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.p99,30,-71.42536211659949,-74.8485927980594,1.0,0.0,-76.20574445843604,-65.84439595434776
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.count,30,-2997.866666666667,-2511.5,1.0,0.0,-3715.9441666666667,-2360.9308333333333
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.maximum,29,-71.91175516838828,-77.6868187570146,1.0,0.0,-78.67087327293727,-64.37564290824399
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.mean,29,-20.681601074633942,-21.013941968879806,1.0,0.0,-22.093648563763008,-18.959926496723863
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.p50,29,-15.363055027922163,-16.458450404160562,1.0,0.0,-16.816657572242683,-13.70465859922117
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.p90,29,-46.64110061232964,-47.013637065076544,1.0,0.0,-50.34838509011195,-42.11802652507022
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.p95,29,-57.32246367606679,-57.75345454505581,1.0,0.0,-62.10661820020586,-52.24222721487899
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.p99,29,-72.51889537863312,-74.56578760586741,1.0,0.0,-77.54837569159805,-65.87660830674925
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.finite_mean_squared_severity,30,-492.4127499646517,-483.5688945428243,1.0,0.0,-549.3303129839586,-431.96213866029353
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.maximum,30,-72.57898926540791,-78.9930921364735,1.0,0.0,-79.11190241614706,-65.10534263695229
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.mean,30,-63.45931539555987,-64.06934945838493,1.0,0.0,-68.06662918420392,-58.09351124630973
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p50,30,-71.61470974219573,-74.5655378694662,1.0,0.0,-76.60878515143277,-65.73866297761685
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p90,30,-78.74455845523086,-82.26666897848209,1.0,0.0,-84.32383854692831,-72.28447061441851
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p95,30,-77.42724723307695,-80.94573362687508,1.0,0.0,-82.89092077764255,-70.30517425960336
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p99,30,-73.86077917108425,-81.65301900110825,1.0,0.0,-79.99747793455097,-66.36920284610343
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.count,30,-34.266666666666666,-25.0,0.7666666666666667,0.16666666666666666,-45.6675,-23.89833333333334
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.maximum,29,-71.91175516838828,-77.6868187570146,1.0,0.0,-78.40552198570623,-64.28089988878388
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.mean,29,-63.156815133225166,-65.31884164989415,1.0,0.0,-67.63800998648155,-57.42198336213894
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p50,29,-71.0530580818163,-74.85827494256414,1.0,0.0,-76.25584157145275,-64.78239500240599
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p90,29,-77.93669400431482,-81.52300009357934,1.0,0.0,-83.20844525568657,-70.8565935653053
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p95,29,-76.757874607543,-80.5945923689386,1.0,0.0,-81.96917407862213,-70.19406186864533
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p99,29,-72.8064585094962,-77.56673690004864,1.0,0.0,-79.36809879696987,-65.34828514876726
truth90_validation,T3,Linear,Phys_v2.families.angle_degrees.threshold,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.anomaly_frame_fraction,30,-0.9854166666666667,-1.0,1.0,0.0,-0.9962500000000001,-0.97
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.constraint_anomaly_fraction,30,-0.9107260863622365,-0.9138782704723072,1.0,0.0,-0.93288591043331,-0.890005473660093
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.constraint_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.constraint_distribution.all.maximum,30,-25.855985903179146,-28.08936500235109,1.0,0.0,-30.3524276292925,-21.4790346681198
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.constraint_distribution.all.mean,30,-4.076386676647078,-3.110453381449996,1.0,0.0,-5.096809618485589,-3.126091962947603
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.constraint_distribution.all.p50,30,-2.6702128596933985,-1.358976045568704,1.0,0.0,-3.5775146505489017,-1.8179743055590345
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.constraint_distribution.all.p90,30,-9.939436066643271,-7.707391183605283,1.0,0.0,-12.225110081459366,-7.770213666531347
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.constraint_distribution.all.p95,30,-13.695203215699047,-14.889462870686932,1.0,0.0,-16.468727344175246,-11.079659676979073
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.constraint_distribution.all.p99,30,-21.11392992440586,-23.634147535520043,1.0,0.0,-24.393441445366292,-17.624298130519833
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.constraint_distribution.positive.count,30,-2572.266666666667,-2195.0,1.0,0.0,-3230.6433333333334,-2025.441666666667
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.constraint_distribution.positive.maximum,28,-26.03666211278761,-28.08936500235109,1.0,0.0,-30.18715388477579,-21.560045359087812
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.constraint_distribution.positive.mean,28,-4.15571366917201,-3.2681643923599557,1.0,0.0,-5.10415541446667,-3.2449127172245498
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.constraint_distribution.positive.p50,28,-2.7382236261210946,-1.5046305376551499,1.0,0.0,-3.70024255459173,-1.9156332735020853
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.constraint_distribution.positive.p90,28,-9.936914446911617,-8.613528552846972,1.0,0.0,-12.089818612893689,-7.8949078188239135
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.constraint_distribution.positive.p95,28,-13.804639534008459,-15.237528977570813,1.0,0.0,-16.508951488411775,-11.16168269148632
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.constraint_distribution.positive.p99,28,-21.306787517045898,-23.97580450233052,1.0,0.0,-24.770840592290263,-17.847921471405567
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.finite_mean_squared_severity,30,-50.36768313096571,-34.9954458854484,1.0,0.0,-68.14097964915491,-33.71861046240377
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.all.maximum,30,-25.855985903179146,-28.08936500235109,1.0,0.0,-30.027163928376225,-21.38526610401285
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.all.mean,30,-12.974195118020681,-14.152984844431948,1.0,0.0,-15.117743619206218,-10.692886621009363
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.all.p50,30,-12.955490543059982,-14.146654345390399,1.0,0.0,-15.234555981317547,-10.648641349546395
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.all.p90,30,-23.279910258114572,-25.30252588424793,1.0,0.0,-27.151804206916328,-19.395465228710027
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.all.p95,30,-24.570233032381346,-26.696987883535243,1.0,0.0,-28.747850689810356,-20.4421474510875
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.all.p99,30,-25.599596978699324,-27.811351524900303,1.0,0.0,-29.731529227218402,-21.57976954014992
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.positive.count,30,-34.1,-23.0,0.7,0.3,-45.733333333333334,-22.230000000000018
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.positive.maximum,28,-26.03666211278761,-28.08936500235109,1.0,0.0,-30.27726190846429,-21.80072801078176
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.positive.mean,28,-13.07192759568998,-14.152682305727275,1.0,0.0,-15.340600445623219,-10.765215682691474
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.positive.p50,28,-13.05451899044944,-14.146216631276015,1.0,0.0,-15.359601307701114,-10.77101617480466
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.positive.p90,28,-23.44441607350431,-25.302322280201864,1.0,0.0,-27.328404377804038,-19.46927696885637
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.positive.p95,28,-24.74278682459656,-26.696655895922966,1.0,0.0,-28.83317729863699,-20.895880426398147
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.frame_maximum_distribution.positive.p99,28,-25.77858493289164,-27.81108971708604,1.0,0.0,-30.069482898053955,-21.390315765581946
truth90_validation,T3,Linear,Phys_v2.families.bond_relative.threshold,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.anomaly_frame_fraction,30,-0.7004166666666667,-0.81875,0.9666666666666667,0.03333333333333333,-0.7858749999999999,-0.6070833333333333
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.constraint_anomaly_fraction,30,-8.846011317082752e-05,-7.625486386765096e-05,0.9666666666666667,0.03333333333333333,-0.00011741679092618735,-6.525843745032972e-05
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.maximum,30,-0.6450931892492557,-0.8220665684411528,0.9666666666666667,0.03333333333333333,-0.739094317456625,-0.5417122617101888
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.mean,30,-2.125832464998864e-05,-1.787219254711642e-05,0.9666666666666667,0.03333333333333333,-2.8922702156408742e-05,-1.5699173284977415e-05
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.p50,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.p90,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.p95,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.constraint_distribution.all.p99,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.count,30,-405.0,-340.0,0.9666666666666667,0.03333333333333333,-514.1716666666666,-297.03000000000003
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.maximum,15,-0.49054038093887076,-0.5141555878629185,1.0,0.0,-0.6129858929653531,-0.36103436467683186
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.mean,15,-0.09948995954901388,-0.11858102484806694,0.9333333333333333,0.0,-0.13475496492517158,-0.06364443961655149
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.p50,15,-0.0818537683591781,-0.07367198046383132,0.9333333333333333,0.0,-0.11185498800136794,-0.05417773241386937
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.p90,15,-0.2549854997347854,-0.26625589578336606,0.9333333333333333,0.0,-0.3441641374041009,-0.1601760084137589
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.p95,15,-0.29871420685777406,-0.32341813331477554,0.8666666666666667,0.0,-0.39883132309183555,-0.18758965919920204
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.constraint_distribution.positive.p99,15,-0.39037887726276455,-0.40658310403785447,1.0,0.0,-0.5081648760377444,-0.2704503969460335
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.finite_mean_squared_severity,30,-0.023985683216683488,-0.020970065083844636,0.9666666666666667,0.03333333333333333,-0.03058390709821449,-0.01812207905216585
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.maximum,30,-0.6450931892492557,-0.8220665684411528,0.9666666666666667,0.03333333333333333,-0.7386062704007668,-0.5409047294545273
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.mean,30,-0.3423497107409135,-0.38087790019770273,0.9666666666666667,0.03333333333333333,-0.39349622750555163,-0.29201068149593973
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p50,30,-0.3551852731793747,-0.3976696514659846,0.9,0.1,-0.41657043367433955,-0.2886306048773951
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p90,30,-0.5734489212599228,-0.6299219868420344,0.9666666666666667,0.03333333333333333,-0.6479647239416388,-0.48807918710956
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p95,30,-0.6194268811338388,-0.6651331848687303,0.9666666666666667,0.03333333333333333,-0.6965813292614448,-0.5340820229074277
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.all.p99,30,-0.6624581421829869,-0.7250169791272294,0.9666666666666667,0.03333333333333333,-0.7428307212846654,-0.5665431893840658
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.count,30,-56.03333333333333,-65.5,0.9666666666666667,0.03333333333333333,-62.83416666666667,-48.36666666666667
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.maximum,15,-0.49054038093887076,-0.5141555878629185,1.0,0.0,-0.6074867828575039,-0.3639079625199795
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.mean,15,-0.30365263891989,-0.34034058934349504,0.9333333333333333,0.0,-0.3736436358251109,-0.22889333291682282
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p50,15,-0.33494019859496293,-0.3736258736742324,0.9333333333333333,0.0,-0.4107248640978358,-0.25006845021004637
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p90,15,-0.4091765221776754,-0.44344112218104637,1.0,0.0,-0.5195812367816814,-0.2909240805593546
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p95,15,-0.4230608129045285,-0.4764208705759445,1.0,0.0,-0.534196326015614,-0.3029861419388597
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.frame_maximum_distribution.positive.p99,15,-0.47253207179818035,-0.5043919819537104,1.0,0.0,-0.5923311033173198,-0.3514247326332188
truth90_validation,T3,Linear,Phys_v2.families.environment_compression.threshold,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.self_compression.anomaly_frame_fraction,30,-0.09291666666666668,0.0,0.23333333333333334,0.7666666666666667,-0.16586458333333337,-0.0333020833333335
truth90_validation,T3,Linear,Phys_v2.families.self_compression.constraint_anomaly_fraction,30,-0.0005966904898157376,0.0,0.23333333333333334,0.7666666666666667,-0.0011238803439936748,-0.00015142163989673862
truth90_validation,T3,Linear,Phys_v2.families.self_compression.constraint_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.self_compression.constraint_distribution.all.maximum,30,-0.11254603850743425,0.0,0.23333333333333334,0.7666666666666667,-0.19832612453365686,-0.03944502933199748
truth90_validation,T3,Linear,Phys_v2.families.self_compression.constraint_distribution.all.mean,30,-0.00011709298264685016,0.0,0.23333333333333334,0.7666666666666667,-0.00023294346601512194,-2.908364903401454e-05
truth90_validation,T3,Linear,Phys_v2.families.self_compression.constraint_distribution.all.p50,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.self_compression.constraint_distribution.all.p90,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.self_compression.constraint_distribution.all.p95,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.self_compression.constraint_distribution.all.p99,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.self_compression.constraint_distribution.positive.count,30,-13.2,0.0,0.23333333333333334,0.7666666666666667,-25.467499999999998,-3.5658333333333383
truth90_validation,T3,Linear,Phys_v2.families.self_compression.constraint_distribution.positive.maximum,1,-0.5754643107512174,-0.5754643107512174,1.0,0.0,-0.5754643107512174,-0.5754643107512174
truth90_validation,T3,Linear,Phys_v2.families.self_compression.constraint_distribution.positive.mean,1,-0.14439354827654485,-0.14439354827654485,1.0,0.0,-0.14439354827654485,-0.14439354827654485
truth90_validation,T3,Linear,Phys_v2.families.self_compression.constraint_distribution.positive.p50,1,-0.1003371964218775,-0.1003371964218775,1.0,0.0,-0.1003371964218775,-0.1003371964218775
truth90_validation,T3,Linear,Phys_v2.families.self_compression.constraint_distribution.positive.p90,1,-0.3846155551887774,-0.3846155551887774,1.0,0.0,-0.3846155551887774,-0.3846155551887774
truth90_validation,T3,Linear,Phys_v2.families.self_compression.constraint_distribution.positive.p95,1,-0.48639903452584193,-0.48639903452584193,1.0,0.0,-0.48639903452584193,-0.48639903452584193
truth90_validation,T3,Linear,Phys_v2.families.self_compression.constraint_distribution.positive.p99,1,-0.5624398070310186,-0.5624398070310186,1.0,0.0,-0.5624398070310186,-0.5624398070310186
truth90_validation,T3,Linear,Phys_v2.families.self_compression.finite_mean_squared_severity,30,-3.7928660081071955e-05,0.0,0.23333333333333334,0.7666666666666667,-7.79698728426531e-05,-9.190465969850917e-06
truth90_validation,T3,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.maximum,30,-0.11254603850743425,0.0,0.23333333333333334,0.7666666666666667,-0.20337453123205418,-0.03863794341910732
truth90_validation,T3,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.mean,30,-0.02463801646966851,0.0,0.23333333333333334,0.7666666666666667,-0.04650973184567143,-0.007951568929721521
truth90_validation,T3,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.p50,30,-0.009174547394116767,0.0,0.06666666666666667,0.9333333333333333,-0.02356465012065793,0.0
truth90_validation,T3,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.p90,30,-0.07948001745098764,0.0,0.23333333333333334,0.7666666666666667,-0.13856568680888778,-0.02421839665674332
truth90_validation,T3,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.p95,30,-0.10230879850975458,0.0,0.23333333333333334,0.7666666666666667,-0.178401048568555,-0.03659920809789149
truth90_validation,T3,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.all.p99,30,-0.11286376527877105,0.0,0.23333333333333334,0.7666666666666667,-0.2051812759924435,-0.03784755754946232
truth90_validation,T3,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.positive.count,30,-7.433333333333334,0.0,0.23333333333333334,0.7666666666666667,-12.866666666666667,-2.6666666666666665
truth90_validation,T3,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.positive.maximum,1,-0.5754643107512174,-0.5754643107512174,1.0,0.0,-0.5754643107512174,-0.5754643107512174
truth90_validation,T3,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.positive.mean,1,-0.2104276528004796,-0.2104276528004796,1.0,0.0,-0.2104276528004796,-0.2104276528004796
truth90_validation,T3,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.positive.p50,1,-0.15412656377178277,-0.15412656377178277,1.0,0.0,-0.15412656377178277,-0.15412656377178277
truth90_validation,T3,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.positive.p90,1,-0.501555429424382,-0.501555429424382,1.0,0.0,-0.501555429424382,-0.501555429424382
truth90_validation,T3,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.positive.p95,1,-0.537403076984283,-0.537403076984283,1.0,0.0,-0.537403076984283,-0.537403076984283
truth90_validation,T3,Linear,Phys_v2.families.self_compression.frame_maximum_distribution.positive.p99,1,-0.5698321257258876,-0.5698321257258876,1.0,0.0,-0.5698321257258876,-0.5698321257258876
truth90_validation,T3,Linear,Phys_v2.families.self_compression.threshold,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.finite_frame_fraction,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.fixed_environment_valid_frame_fraction,30,0.7004166666666667,0.81875,0.0,0.03333333333333333,0.60540625,0.7841770833333331
truth90_validation,T3,Linear,Phys_v2.heavy_atoms,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.intramolecular_tail_valid_frame_fraction,30,0.9445833333333334,0.9875,0.0,0.0,0.8941666666666669,0.9829270833333335
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.angle.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.angle.all.maximum,30,-72.57898926540791,-78.9930921364735,1.0,0.0,-78.99456019544105,-65.0608922313152
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.angle.all.mean,30,-12.393382069128023,-12.574455415618047,1.0,0.0,-13.425787564584397,-11.24434792329371
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.angle.all.p50,30,-4.011170747368613,-4.182433968084299,0.9,0.1,-5.235165374491187,-2.9254753690041264
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.angle.all.p90,30,-38.65866119915419,-38.63690715304949,1.0,0.0,-41.573053278285045,-35.053269594850924
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.angle.all.p95,30,-51.129407086877016,-50.167558470608995,1.0,0.0,-55.190661368623026,-46.46968975190358
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.angle.all.p99,30,-71.42536211659949,-74.8485927980594,1.0,0.0,-76.06944523043786,-65.47528240212334
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.angle.positive.count,30,-2997.866666666667,-2511.5,1.0,0.0,-3712.3241666666668,-2341.098333333334
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.angle.positive.maximum,29,-71.91175516838828,-77.6868187570146,1.0,0.0,-78.60239785592913,-64.26204849606376
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.angle.positive.mean,29,-20.681601074633942,-21.013941968879806,1.0,0.0,-22.102776579317176,-18.818268906024205
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.angle.positive.p50,29,-15.363055027922163,-16.458450404160562,1.0,0.0,-16.784505656267722,-13.877322178009953
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.angle.positive.p90,29,-46.64110061232964,-47.013637065076544,1.0,0.0,-50.52821998953628,-42.4248590105346
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.angle.positive.p95,29,-57.32246367606679,-57.75345454505581,1.0,0.0,-61.90538382667704,-51.91422273495679
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.angle.positive.p99,29,-72.51889537863312,-74.56578760586741,1.0,0.0,-77.56707623341241,-66.14335160829155
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.bond.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.bond.all.maximum,30,-30.70208805047007,-30.389359010299295,1.0,0.0,-36.069071344340685,-25.279884991319243
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.bond.all.mean,30,-5.027966705829261,-3.8227299723152735,1.0,0.0,-6.337956649351403,-3.7840169966707604
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.bond.all.p50,30,-3.428019425813103,-1.7655819017451373,1.0,0.0,-4.584227779698994,-2.393804232356607
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.bond.all.p90,30,-11.940412346641214,-9.303492132484658,1.0,0.0,-14.649071474600131,-9.369456488656184
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.bond.all.p95,30,-16.308784627210798,-17.167120114577727,1.0,0.0,-19.678945411912398,-13.204148511420401
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.bond.all.p99,30,-24.943777183502696,-26.34760161519353,1.0,0.0,-29.488394442469392,-20.344272347817522
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.bond.positive.count,30,-2572.266666666667,-2195.0,1.0,0.0,-3193.314166666667,-2022.5191666666667
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.bond.positive.maximum,28,-30.952818304666728,-30.389359010299295,1.0,0.0,-36.63952017291448,-25.17935778785559
truth90_validation,T3,Linear,Phys_v2.physical_excess_distributions.bond.positive.mean,28,-5.115184316415919,-4.005301049374134,1.0,0.0,-6.32300552789251,-3.9685801095432733
